CustomerID,Recency,Frequency,Monetary,Cluster,Segment
14439,319,1,2661.24,1,Occasional
14440,7,5,2357.6800000000003,0,Regular
14441,0,4,1712.89,0,Regular
14442,204,2,1589.82,1,Occasional
14443,53,4,1420.2,0,Regular
14446,0,4,1010.35,0,Regular
14447,18,5,1163.23,0,Regular
14448,8,2,375.35,0,Regular
14449,18,4,885.8,0,Regular
14450,180,3,483.25,1,Occasional
14451,59,2,643.9,0,Regular
14452,10,2,259.05,0,Regular
14453,189,1,119.93,1,Occasional
14456,4,9,3017.28,0,Regular
14457,310,1,113.64,1,Occasional
14459,154,1,1837.92,1,Occasional
14460,109,3,434.34,0,Regular
14461,147,3,2103.06,1,Occasional
14462,65,11,1980.57,0,Regular
14463,97,3,529.62,0,Regular
14465,246,3,1038.44,1,Occasional
14466,28,7,2272.4,0,Regular
14467,17,4,596.26,0,Regular
14470,11,2,461.19,0,Regular
14472,103,8,1852.67,0,Regular
14473,73,2,234.34000000000003,0,Regular
14474,45,1,547.66,0,Regular
14475,71,3,925.85,0,Regular
14476,256,1,193.0,1,Occasional
14477,19,4,1309.6,0,Regular
14479,253,2,316.25,1,Occasional
14480,10,1,279.05,0,Regular
14481,164,2,636.51,1,Occasional
14482,17,6,2022.81,0,Regular
14483,281,1,137.1,1,Occasional
14484,49,1,321.92,0,Regular
14485,38,1,162.8,0,Regular
14487,26,6,1165.48,0,Regular
14488,67,1,1064.28,0,Regular
14489,206,1,463.38,1,Occasional
14491,174,2,340.93,1,Occasional
14493,6,5,2383.2400000000002,0,Regular
14494,25,1,139.56,0,Regular
14495,50,2,123.8,0,Regular
14496,311,2,538.8100000000001,1,Occasional
14497,308,1,475.37,1,Occasional
14498,42,5,1957.32,0,Regular
14499,25,3,808.44,0,Regular
14500,87,3,356.85,0,Regular
14501,183,2,251.21,1,Occasional
14502,19,11,2429.83,0,Regular
14503,2,6,3543.26,0,Regular
14504,46,4,673.26,0,Regular
14505,16,8,5859.43,0,Regular
14506,16,5,1960.65,0,Regular
14507,23,6,1367.88,0,Regular
14508,21,2,268.05,0,Regular
14511,10,5,1314.81,0,Regular
14512,187,2,275.28,1,Occasional
14513,100,3,455.59000000000003,0,Regular
14514,60,3,990.2,0,Regular
14515,17,6,2076.89,0,Regular
14517,32,2,330.45,0,Regular
14518,63,1,174.37,0,Regular
14520,1,2,270.6,0,Regular
14522,23,4,974.54,0,Regular
14523,107,1,241.09,0,Regular
14524,31,9,1843.83,0,Regular
14525,19,9,4215.9,0,Regular
14527,2,55,8507.13,3,High-Value
14528,36,1,364.21999999999997,0,Regular
14529,59,3,578.61,0,Regular
14530,25,6,2862.11,0,Regular
14532,235,4,932.85,1,Occasional
14533,24,7,1949.72,0,Regular
14534,2,18,4397.3,3,High-Value
14535,59,3,2854.84,0,Regular
14536,259,1,170.95,1,Occasional
14537,57,1,355.56,0,Regular
14538,64,2,388.25,0,Regular
14539,15,2,537.48,0,Regular
14540,9,3,952.66,0,Regular
14541,58,8,1453.35,0,Regular
14542,185,1,103.25,1,Occasional
14543,28,16,3599.73,3,High-Value
14544,23,2,2004.3,0,Regular
14546,4,5,2573.93,0,Regular
14547,3,8,3974.75,0,Regular
14548,150,2,652.8,1,Occasional
14549,310,1,289.24,1,Occasional
14550,10,2,757.37,0,Regular
14551,17,2,186.23,0,Regular
14552,151,1,164.22,1,Occasional
14553,18,5,859.27,0,Regular
14554,9,4,2279.4900000000002,0,Regular
14555,56,2,312.54,0,Regular
14557,84,1,788.38,0,Regular
14560,6,22,2237.77,3,High-Value
14561,75,3,1080.76,0,Regular
14562,3,18,5006.77,3,High-Value
14565,95,4,3099.12,0,Regular
14566,110,1,1432.0,0,Regular
14567,56,2,1530.3600000000001,0,Regular
14569,0,1,227.39,0,Regular
14570,280,2,218.06,1,Occasional
14572,2,7,2804.54,0,Regular
14573,179,9,1639.82,1,Occasional
14576,371,1,35.400000000000006,1,Occasional
14577,12,4,859.71,0,Regular
14578,2,1,168.63,0,Regular
14581,16,1,138.6,0,Regular
14582,40,1,114.11,0,Regular
14583,5,5,986.96,0,Regular
14584,168,4,1033.06,1,Occasional
14585,49,1,157.05,0,Regular
14586,276,1,237.36,1,Occasional
14587,18,9,1580.29,0,Regular
14589,371,1,39.75,1,Occasional
14591,14,4,1320.21,0,Regular
14592,34,3,557.94,0,Regular
14593,21,3,617.15,0,Regular
14594,6,2,363.33,0,Regular
14595,19,6,1740.6,0,Regular
14597,10,2,866.24,0,Regular
14598,43,1,221.97,0,Regular
14600,305,1,393.33000000000004,1,Occasional
14601,10,1,213.96,0,Regular
14603,274,1,660.0,1,Occasional
14606,0,93,12076.15,2,High-Value
14607,15,14,16209.5,3,High-Value
14608,3,4,1785.15,0,Regular
14609,71,4,601.56,0,Regular
14616,242,3,406.08000000000004,1,Occasional
14618,8,3,553.44,0,Regular
14619,245,1,394.44,1,Occasional
14620,205,2,412.78000000000003,1,Occasional
14621,0,5,1788.3600000000001,0,Regular
14622,184,1,320.58000000000004,1,Occasional
14623,31,5,886.7,0,Regular
14624,56,2,225.85,0,Regular
14625,195,2,899.63,1,Occasional
14626,23,4,2791.27,0,Regular
14628,90,2,671.96,0,Regular
14629,3,2,955.26,0,Regular
14631,50,3,1006.98,0,Regular
14632,262,1,114.56,1,Occasional
14633,265,1,344.90000000000003,1,Occasional
14636,35,2,609.85,0,Regular
14638,50,1,443.6,0,Regular
14639,51,6,2984.49,0,Regular
14640,23,6,2107.38,0,Regular
14641,21,1,110.46,0,Regular
14642,58,1,96.12,0,Regular
14643,169,2,693.8100000000001,1,Occasional
14644,67,2,830.76,0,Regular
14645,156,2,597.09,1,Occasional
14646,1,73,280206.02,4,High-Value
14647,200,1,236.04000000000002,1,Occasional
14649,4,4,1402.59,0,Regular
14651,66,2,653.75,0,Regular
14652,76,1,114.18,0,Regular
14653,0,7,1926.65,0,Regular
14655,7,4,1932.23,0,Regular
14656,168,2,291.05,1,Occasional
14657,17,4,848.22,0,Regular
14658,4,2,247.15,0,Regular
14659,8,9,2529.93,0,Regular
14660,86,2,285.74,0,Regular
14661,26,1,107.95,0,Regular
14662,28,4,741.37,0,Regular
14664,19,2,636.24,0,Regular
14665,60,5,1835.7,0,Regular
14666,23,1,195.25,0,Regular
14667,10,25,9175.04,3,High-Value
14669,241,3,1259.24,1,Occasional
14670,279,2,392.86,1,Occasional
14672,234,2,765.55,1,Occasional
14673,2,5,1736.4,0,Regular
14675,15,1,596.36,0,Regular
14676,30,6,2548.2400000000002,0,Regular
14680,24,16,28754.11,3,High-Value
14681,70,3,498.95,0,Regular
14682,187,2,52.0,1,Occasional
14684,25,5,1201.51,0,Regular
14687,106,1,628.38,0,Regular
14688,7,21,5579.1,3,High-Value
14689,208,1,112.8,1,Occasional
14690,43,2,355.05,0,Regular
14691,30,5,2114.33,0,Regular
14692,136,4,591.55,0,Regular
14693,264,1,172.9,1,Occasional
14696,3,7,2078.95,0,Regular
14697,217,2,188.60999999999999,1,Occasional
14698,1,5,1217.27,0,Regular
14699,213,1,109.13000000000001,1,Occasional
14700,31,3,2195.1,0,Regular
14701,10,9,2526.09,0,Regular
14702,0,17,3251.79,3,High-Value
14703,14,1,318.17,0,Regular
14704,10,9,1493.96,0,Regular
14705,198,1,179.0,1,Occasional
14708,2,3,1126.37,0,Regular
14709,14,13,4921.04,0,Regular
14710,13,4,599.48,0,Regular
14711,9,11,2839.62,0,Regular
14712,28,3,917.07,0,Regular
14713,8,11,2662.2,0,Regular
14714,23,1,160.19,0,Regular
14715,24,4,867.38,0,Regular
14716,42,2,307.51,0,Regular
14719,1,5,1581.84,0,Regular
14720,5,3,663.81,0,Regular
14722,146,1,180.42000000000002,1,Occasional
14723,9,6,1122.3600000000001,0,Regular
14725,24,1,655.58,0,Regular
14727,273,1,268.58,1,Occasional
14729,373,1,313.49,1,Occasional
14730,0,8,1897.57,0,Regular
14731,46,3,380.02,0,Regular
14732,7,8,2702.4900000000002,0,Regular
14733,15,12,9585.91,3,High-Value
14735,3,32,6065.69,3,High-Value
14737,3,3,1164.55,0,Regular
14738,42,7,1314.45,0,Regular
14739,3,7,3902.28,0,Regular
14740,196,3,1448.21,1,Occasional
14741,11,6,1400.34,0,Regular
14744,15,7,1099.98,0,Regular
14745,112,5,1220.26,0,Regular
14747,248,1,328.2,1,Occasional
14748,28,5,1415.75,0,Regular
14752,43,1,389.64,0,Regular
14753,86,1,563.15,0,Regular
14754,44,2,638.05,0,Regular
14755,9,11,5010.28,0,Regular
14756,14,1,738.96,0,Regular
14757,74,1,420.5,0,Regular
14758,144,4,1484.06,0,Regular
14759,4,3,1625.97,0,Regular
14760,296,1,89.2,1,Occasional
14761,58,2,255.9,0,Regular
14762,263,1,300.52,1,Occasional
14764,46,1,278.3,0,Regular
14765,28,3,254.11,0,Regular
14766,7,6,2473.37,0,Regular
14768,16,2,192.60000000000002,0,Regular
14769,2,8,10416.98,0,Regular
14770,231,2,876.42,1,Occasional
14772,111,1,139.26,0,Regular
14775,57,3,1011.9,0,Regular
14776,50,11,2538.3,0,Regular
14778,126,2,730.86,0,Regular
14779,280,3,386.15,1,Occasional
14780,54,2,447.68,0,Regular
14782,319,1,200.10000000000002,1,Occasional
14784,25,2,289.99,0,Regular
14785,9,2,77.4,0,Regular
14788,6,2,679.4399999999999,0,Regular
14789,28,1,197.64,0,Regular
14790,16,4,745.06,0,Regular
14792,63,1,6.2,0,Regular
14793,20,1,228.99,0,Regular
14794,2,7,1319.91,0,Regular
14795,165,1,131.45000000000002,1,Occasional
14796,0,17,7975.49,3,High-Value
14798,52,3,173.74,0,Regular
14799,50,1,157.7,0,Regular
14800,47,12,4331.79,0,Regular
14801,60,1,189.34,0,Regular
14803,161,3,845.55,1,Occasional
14804,8,1,353.27,0,Regular
14805,14,4,546.4,0,Regular
14806,74,1,193.39000000000001,0,Regular
14808,39,8,2718.6,0,Regular
14810,40,11,2085.33,0,Regular
14813,369,2,152.88,1,Occasional
14815,36,2,778.5,0,Regular
14816,196,1,271.85,1,Occasional
14817,199,2,1110.34,1,Occasional
14818,73,3,657.8,0,Regular
14819,63,2,272.07,0,Regular
14820,20,4,507.29,0,Regular
14821,366,1,48.800000000000004,1,Occasional
14823,179,3,321.43,1,Occasional
14824,9,4,1127.71,0,Regular
14825,3,12,2221.01,0,Regular
14828,196,3,2139.76,1,Occasional
14829,28,4,697.55,0,Regular
14830,52,1,188.88,0,Regular
14834,17,6,1720.3,0,Regular
14836,9,3,102.44999999999999,0,Regular
14837,89,4,1649.5,0,Regular
14840,267,1,62.85,1,Occasional
14841,52,6,3295.76,0,Regular
14842,43,4,2824.69,0,Regular
14844,63,4,3189.81,0,Regular
14847,148,1,309.4,1,Occasional
14849,21,25,7930.54,3,High-Value
14850,311,1,325.75,1,Occasional
14851,22,2,511.35,0,Regular
14852,57,6,2836.69,0,Regular
14853,23,2,475.8,0,Regular
14854,77,7,2740.03,0,Regular
14855,118,2,645.65,0,Regular
14856,35,3,1290.53,0,Regular
14857,59,2,1173.12,0,Regular
14859,12,4,1353.74,0,Regular
14860,18,1,170.32,0,Regular
14861,51,1,125.79,0,Regular
14862,25,2,841.1999999999999,0,Regular
14863,28,1,266.76,0,Regular
14865,6,2,52.2,0,Regular
14866,10,12,14389.9,3,High-Value
14867,185,3,710.28,1,Occasional
14868,2,8,2953.59,0,Regular
14869,8,2,721.45,0,Regular
14870,261,1,327.25,1,Occasional
14871,2,4,501.28000000000003,0,Regular
14873,209,1,519.68,1,Occasional
14875,107,2,1465.3200000000002,0,Regular
14878,12,9,1476.09,0,Regular
14880,76,3,690.59,0,Regular
14881,19,1,255.4,0,Regular
14882,26,2,589.7,0,Regular
14883,18,6,761.59,0,Regular
14885,131,1,765.3199999999999,0,Regular
14886,252,1,364.8,1,Occasional
14887,78,1,1862.0,0,Regular
14888,206,1,369.2,1,Occasional
14889,335,1,135.9,1,Occasional
14890,253,1,125.65,1,Occasional
14891,147,2,554.38,1,Occasional
14893,9,2,1237.8500000000001,0,Regular
14894,84,1,655.75,0,Regular
14895,7,20,11138.710000000001,3,High-Value
14896,204,2,468.77000000000004,1,Occasional
14897,7,4,1366.38,0,Regular
14898,22,6,1269.31,0,Regular
14901,10,9,1421.29,0,Regular
14902,25,1,332.66,0,Regular
14903,20,5,2795.33,0,Regular
14904,1,2,1025.44,0,Regular
14905,157,2,616.15,1,Occasional
14907,2,7,3501.1,0,Regular
14908,73,1,277.8,0,Regular
14910,2,4,434.35,0,Regular
14911,0,201,143711.17,2,High-Value
14912,16,2,867.85,0,Regular
14913,35,4,1227.43,0,Regular
14915,90,2,307.48,0,Regular
14916,70,4,1268.98,0,Regular
14918,115,2,1610.15,0,Regular
14920,212,2,977.77,1,Occasional
14921,29,2,1316.07,0,Regular
14923,50,1,749.1,0,Regular
14924,245,1,310.05,1,Occasional
14929,31,1,223.88,0,Regular
14930,108,3,2362.96,0,Regular
14931,4,5,1257.68,0,Regular
14932,365,1,363.53,1,Occasional
14934,81,2,1890.94,0,Regular
14935,296,1,1784.71,1,Occasional
14936,33,8,8137.02,0,Regular
14937,56,3,1621.88,0,Regular
14944,29,12,5900.25,0,Regular
14946,13,1,100.9,0,Regular
14947,71,2,290.82,0,Regular
14948,22,6,1101.97,0,Regular
14950,18,1,371.2,0,Regular
14951,78,1,311.69,0,Regular
14952,59,11,8099.49,0,Regular
14953,24,1,285.67,0,Regular
14954,11,1,294.85,0,Regular
14957,252,1,58.49,1,Occasional
14958,146,3,483.72999999999996,1,Occasional
14959,63,4,695.42,0,Regular
14960,7,2,221.27,0,Regular
14961,10,9,7044.68,0,Regular
14962,270,1,126.7,1,Occasional
14963,9,5,1472.34,0,Regular
14964,246,1,206.21,1,Occasional
14965,95,2,596.09,0,Regular
14966,14,1,183.02,0,Regular
14967,49,1,463.8,0,Regular
14968,29,1,147.59,0,Regular
14970,67,4,1592.06,0,Regular
14971,34,3,1097.98,0,Regular
14972,127,1,114.77,0,Regular
14973,106,3,1314.45,0,Regular
14974,36,1,89.94,0,Regular
14975,56,1,279.94,0,Regular
14976,56,7,790.86,0,Regular
14978,71,5,1921.3700000000001,0,Regular
14981,245,1,102.12,1,Occasional
14984,18,2,202.37,0,Regular
14985,197,2,292.01,1,Occasional
14987,15,2,326.4,0,Regular
14988,211,1,334.54,1,Occasional
14995,38,2,231.98000000000002,0,Regular
14997,45,3,546.1999999999999,0,Regular
14998,169,2,414.87,1,Occasional
15000,47,1,490.52,0,Regular
15002,115,4,1641.76,0,Regular
15004,146,1,1220.77,1,Occasional
15005,15,28,6295.37,3,High-Value
15006,50,1,480.38,0,Regular
15007,158,1,156.91,1,Occasional
15009,11,3,1259.43,0,Regular
15010,35,1,308.94,0,Regular
15012,53,2,405.04,0,Regular
15014,42,2,257.67,0,Regular
15016,172,1,170.04,1,Occasional
15017,33,1,125.58,0,Regular
15018,38,3,496.21000000000004,0,Regular
15019,266,1,252.81,1,Occasional
15021,8,9,1871.77,0,Regular
15022,11,4,852.39,0,Regular
15023,2,11,6720.41,0,Regular
15024,9,10,1636.43,0,Regular
15025,32,1,361.96,0,Regular
15026,79,3,469.0,0,Regular
15027,30,4,1066.1499999999999,0,Regular
15028,7,4,627.13,0,Regular
15030,71,2,518.28,0,Regular
15031,3,4,653.19,0,Regular
15032,255,3,4959.1,1,Occasional
15033,4,10,2557.18,0,Regular
15034,15,8,4274.16,0,Regular
15035,89,1,252.73000000000002,0,Regular
15036,71,3,429.56,0,Regular
15038,58,6,685.74,0,Regular
15039,9,47,19766.59,3,High-Value
15041,169,1,179.93,1,Occasional
15042,198,1,135.93,1,Occasional
15043,30,1,537.0,0,Regular
15044,18,17,7634.7300000000005,3,High-Value
15045,151,2,735.66,1,Occasional
15046,8,15,5090.42,3,High-Value
15047,269,1,343.62,1,Occasional
15048,64,4,381.0,0,Regular
15049,273,1,121.17000000000002,1,Occasional
15050,24,3,1737.69,0,Regular
15051,22,3,1383.3600000000001,0,Regular
15052,318,1,207.73000000000002,1,Occasional
15053,4,3,693.95,0,Regular
15054,11,2,302.1,0,Regular
15057,274,2,1489.5,1,Occasional
15058,24,11,2102.54,0,Regular
15059,40,9,1337.72,0,Regular
15060,7,4,294.25,0,Regular
15061,3,48,54534.14,3,High-Value
15062,70,4,987.86,0,Regular
15063,212,1,370.79999999999995,1,Occasional
15065,37,4,3158.13,0,Regular
15066,52,1,893.59,0,Regular
15067,77,3,1744.76,0,Regular
15068,45,2,553.36,0,Regular
15069,178,1,1109.53,1,Occasional
15070,372,1,106.2,1,Occasional
15071,93,2,982.07,0,Regular
15073,9,3,1043.41,0,Regular
15074,104,1,735.67,0,Regular
15075,77,1,773.03,0,Regular
15076,172,1,880.85,1,Occasional
15078,6,32,9743.11,3,High-Value
15079,212,4,895.61,1,Occasional
15081,21,5,504.8,0,Regular
15083,256,1,88.2,1,Occasional
15087,281,1,306.94,1,Occasional
15088,20,2,1160.07,0,Regular
15089,9,6,2420.84,0,Regular
15090,307,1,381.32,1,Occasional
15091,67,1,480.71,0,Regular
15092,214,2,457.81,1,Occasional
15093,17,6,4597.02,0,Regular
15095,103,4,1370.6,0,Regular
15096,42,1,219.39000000000001,0,Regular
15097,3,1,248.08,0,Regular
15098,181,3,39916.5,3,High-Value
15099,83,1,410.48,0,Regular
15100,333,3,876.0,1,Occasional
15101,8,2,317.53,0,Regular
15103,30,2,703.36,0,Regular
15104,196,2,993.54,1,Occasional
15105,17,7,2298.93,0,Regular
15106,17,5,1422.52,0,Regular
15107,310,6,319.5,1,Occasional
15108,141,4,1300.25,0,Regular
15109,245,1,484.95,1,Occasional
15110,23,4,996.1,0,Regular
15111,28,3,1567.48,0,Regular
15113,9,3,3509.43,0,Regular
15114,29,10,2760.56,0,Regular
15115,17,1,340.11,0,Regular
15116,17,4,1352.75,0,Regular
15117,14,5,1551.78,0,Regular
15118,133,1,244.8,0,Regular
15119,245,1,266.4,1,Occasional
15120,133,1,358.82,0,Regular
15121,49,2,457.72,0,Regular
15122,113,3,1633.78,0,Regular
15123,6,2,2199.31,0,Regular
15124,22,2,184.19,0,Regular
15125,24,15,11528.48,3,High-Value
15127,65,1,406.53,0,Regular
15128,59,4,1471.0,0,Regular
15129,49,11,3447.4,0,Regular
15130,169,1,330.11,1,Occasional
15132,17,5,977.9300000000001,0,Regular
15133,127,3,982.42,0,Regular
15134,14,8,1387.99,0,Regular
15135,238,1,139.05,1,Occasional
15136,2,4,1286.7,0,Regular
15139,239,2,178.96,1,Occasional
15140,51,7,2354.25,0,Regular
15142,45,1,498.74,0,Regular
15143,225,1,259.45,1,Occasional
15144,7,17,6580.44,3,High-Value
15145,3,4,1194.73,0,Regular
15146,164,2,1327.16,1,Occasional
15147,239,1,623.5,1,Occasional
15148,10,1,301.29,0,Regular
15149,133,1,520.8000000000001,0,Regular
15150,16,10,5291.33,0,Regular
15152,9,13,4745.69,0,Regular
15153,30,1,329.25,0,Regular
15154,74,1,254.28,0,Regular
15156,0,3,961.49,0,Regular
15157,3,3,1936.07,0,Regular
15158,44,1,401.40000000000003,0,Regular
15159,1,30,18641.010000000002,3,High-Value
15160,356,1,158.16,1,Occasional
15163,17,2,304.47,0,Regular
15164,68,3,824.58,0,Regular
15165,372,1,487.75,1,Occasional
15167,320,1,158.8,1,Occasional
15168,25,1,106.56,0,Regular
15171,330,1,1289.5,1,Occasional
15172,8,5,1624.05,0,Regular
15174,322,1,135.75,1,Occasional
15175,71,1,224.14,0,Regular
15178,259,1,40.5,1,Occasional
15179,17,5,2206.95,0,Regular
15180,366,1,87.5,1,Occasional
15181,65,3,689.4799999999999,0,Regular
15182,153,2,622.85,1,Occasional
15184,28,2,402.2,0,Regular
15185,69,1,310.62,0,Regular
15186,13,2,411.41,0,Regular
15187,1,16,4777.18,3,High-Value
15189,0,41,16225.39,3,High-Value
15192,119,3,1044.32,0,Regular
15193,60,1,499.32,0,Regular
15194,2,15,7616.53,3,High-Value
15195,2,1,3861.0,0,Regular
15197,10,3,1079.6100000000001,0,Regular
15198,91,2,193.64,0,Regular
15199,58,4,1268.7,0,Regular
15201,86,5,1236.54,0,Regular
15203,25,6,1827.8,0,Regular
15204,356,1,316.58,1,Occasional
15205,84,2,653.24,0,Regular
15206,9,4,420.29999999999995,0,Regular
15208,0,5,870.12,0,Regular
15210,224,1,331.18,1,Occasional
15211,59,2,894.4100000000001,0,Regular
15212,240,1,101.8,1,Occasional
15213,318,2,328.35,1,Occasional
15214,1,8,1661.44,0,Regular
15215,46,3,734.94,0,Regular
15216,87,1,96.6,0,Regular
15218,10,11,5756.89,0,Regular
15219,175,1,305.75,1,Occasional
15220,51,6,1778.96,0,Regular
15221,365,1,403.25,1,Occasional
15222,318,1,585.0,1,Occasional
15223,225,2,755.75,1,Occasional
15224,357,2,322.08,1,Occasional
15225,233,1,409.40000000000003,1,Occasional
15226,310,1,154.41,1,Occasional
15227,36,5,1219.4,0,Regular
15228,65,4,3386.71,0,Regular
15230,238,2,429.6,1,Occasional
15232,112,2,612.06,0,Regular
15234,276,1,197.0,1,Occasional
15235,217,12,2247.51,1,Occasional
15236,298,1,321.05,1,Occasional
15237,1,4,1412.32,0,Regular
15238,28,3,1071.99,0,Regular
15239,9,2,780.59,0,Regular
15240,44,5,1706.57,0,Regular
15241,66,8,1756.44,0,Regular
15243,73,1,316.68,0,Regular
15244,64,2,631.57,0,Regular
15245,133,3,2515.84,0,Regular
15246,237,2,514.15,1,Occasional
15247,121,1,356.0,0,Regular
15249,31,13,6688.46,3,High-Value
15251,8,11,10484.99,3,High-Value
15252,35,2,740.78,0,Regular
15253,15,5,918.1999999999999,0,Regular
15254,126,1,300.36,0,Regular
15255,66,1,890.85,0,Regular
15256,148,1,98.45,1,Occasional
15257,282,1,317.15,1,Occasional
15258,168,2,623.16,1,Occasional
15260,99,7,1810.77,0,Regular
15261,134,1,254.82,0,Regular
15262,323,1,178.95000000000002,1,Occasional
15263,106,1,156.51,0,Regular
15264,63,1,393.74,0,Regular
15265,150,2,1506.1200000000001,1,Occasional
15266,337,1,119.3,1,Occasional
15267,21,5,1717.36,0,Regular
15269,23,1,408.8,0,Regular
15270,15,7,2379.49,0,Regular
15271,6,15,2493.34,3,High-Value
15272,56,2,721.94,0,Regular
15274,3,2,716.57,0,Regular
15275,37,1,615.14,0,Regular
15276,65,1,128.63,0,Regular
15277,46,1,255.89999999999998,0,Regular
15279,354,1,290.51,1,Occasional
15280,171,1,113.12,1,Occasional
15281,58,9,2332.15,0,Regular
15286,49,1,240.55,0,Regular
15287,21,2,486.69,0,Regular
15288,42,5,2306.52,0,Regular
15289,28,3,939.78,0,Regular
15290,4,18,7943.22,3,High-Value
15291,25,15,4668.3,3,High-Value
15292,200,1,178.39,1,Occasional
15296,50,6,3672.86,0,Regular
15297,9,3,641.94,0,Regular
15298,1,12,4799.9,0,Regular
15299,66,7,4507.01,0,Regular
15300,63,1,496.44,0,Regular
15301,50,12,5049.95,0,Regular
15303,289,1,574.02,1,Occasional
15304,60,8,694.4000000000001,0,Regular
15306,63,3,1174.35,0,Regular
15307,95,1,205.3,0,Regular
15308,273,1,310.47,1,Occasional
15311,0,91,60632.75,2,High-Value
15312,74,4,924.85,0,Regular
15313,109,1,52.0,0,Regular
15314,198,1,327.97,1,Occasional
15315,63,2,570.5,0,Regular
15316,326,1,165.0,1,Occasional
15318,3,1,312.62,0,Regular
15319,283,1,204.5,1,Occasional
15320,43,1,267.13,0,Regular
15321,70,3,2748.31,0,Regular
15322,85,1,679.68,0,Regular
15325,103,1,161.74,0,Regular
15326,333,1,311.71,1,Occasional
15327,52,1,208.75,0,Regular
15329,38,3,1049.7,0,Regular
15330,31,2,714.96,0,Regular
15332,365,4,1661.06,1,Occasional
15333,207,1,1028.56,1,Occasional
15334,156,3,350.82,1,Occasional
15335,53,1,170.22,0,Regular
15339,65,2,574.07,0,Regular
15341,80,1,2020.52,0,Regular
15342,129,1,406.09,0,Regular
15343,86,1,364.5,0,Regular
15344,0,3,563.94,0,Regular
15345,45,1,393.54,0,Regular
15346,332,1,252.42000000000002,1,Occasional
15347,365,1,201.60000000000002,1,Occasional
15348,71,1,158.04,0,Regular
15349,157,2,463.90999999999997,1,Occasional
15350,372,1,115.65,1,Occasional
15351,11,7,1934.66,0,Regular
15353,254,2,770.12,1,Occasional
15355,28,2,277.05,0,Regular
15356,30,10,2718.03,0,Regular
15358,4,22,8347.2,3,High-Value
15360,39,1,427.93,0,Regular
15361,361,1,418.92,1,Occasional
15363,372,1,326.0,1,Occasional
15364,95,2,913.19,0,Regular
15365,25,7,2314.32,0,Regular
15366,74,2,602.51,0,Regular
15367,56,4,1877.59,0,Regular
15368,20,1,446.94000000000005,0,Regular
15370,40,7,2386.05,0,Regular
15372,136,1,2007.3999999999999,0,Regular
15373,7,12,2415.91,0,Regular
15374,128,1,168.0,0,Regular
15376,39,3,1221.56,0,Regular
15379,168,7,3703.29,1,Occasional
15380,8,5,1690.2600000000002,0,Regular
15381,213,2,596.85,1,Occasional
15382,14,6,5955.71,0,Regular
15384,169,2,642.41,1,Occasional
15385,39,1,316.88,0,Regular
15386,185,1,394.14,1,Occasional
15388,269,1,140.54,1,Occasional
15389,171,1,500.0,1,Occasional
15392,4,4,1535.53,0,Regular
15393,15,2,231.86,0,Regular
15394,9,4,2183.54,0,Regular
15395,325,1,107.45,1,Occasional
15396,112,1,288.18,0,Regular
15397,289,1,94.0,1,Occasional
15398,15,2,1345.53,0,Regular
15399,0,3,815.77,0,Regular
15400,91,5,716.2,0,Regular
15402,148,2,626.77,1,Occasional
15405,188,1,349.1,1,Occasional
15406,30,2,510.71000000000004,0,Regular
15407,33,4,1046.74,0,Regular
15408,263,1,267.18,1,Occasional
15410,83,8,3450.84,0,Regular
15411,25,4,1348.93,0,Regular
15412,170,1,190.53,1,Occasional
15414,9,3,774.9000000000001,0,Regular
15415,312,1,559.61,1,Occasional
15416,64,4,3984.32,0,Regular
15417,84,1,508.8,0,Regular
15419,24,1,135.86,0,Regular
15421,58,4,950.36,0,Regular
15422,322,2,97.7,1,Occasional
15423,37,1,43.5,0,Regular
15424,253,2,383.34,1,Occasional
15426,18,5,1404.07,0,Regular
15427,32,3,1430.54,0,Regular
15428,14,1,93.78,0,Regular
15429,26,2,397.35,0,Regular
15432,22,1,171.19,0,Regular
15433,213,2,533.3,1,Occasional
15434,7,5,1041.48,0,Regular
15435,21,1,149.29,0,Regular
15436,11,3,1067.75,0,Regular
15437,261,1,200.16,1,Occasional
15438,130,1,156.57999999999998,0,Regular
15440,54,3,383.68,0,Regular
15442,248,1,594.0,1,Occasional
15443,1,7,3213.59,0,Regular
15444,8,2,1411.21,0,Regular
15445,263,1,113.5,1,Occasional
15447,330,1,155.17,1,Occasional
15448,312,1,494.64,1,Occasional
15449,25,3,974.52,0,Regular
15450,29,1,429.84,0,Regular
15452,29,3,528.48,0,Regular
15453,1,7,1371.77,0,Regular
15454,361,1,179.1,1,Occasional
15456,282,3,434.59000000000003,1,Occasional
15457,261,1,237.07,1,Occasional
15458,24,1,161.64,0,Regular
15460,353,1,214.26,1,Occasional
15462,93,3,234.6,0,Regular
15463,28,1,126.14,0,Regular
15464,337,1,1044.65,1,Occasional
15465,19,18,7354.62,3,High-Value
15466,84,1,334.53,0,Regular
15467,8,3,524.88,0,Regular
15468,50,2,467.51,0,Regular
15469,49,2,538.55,0,Regular
15471,1,1,454.48,0,Regular
15472,112,1,371.56,0,Regular
15473,13,7,1771.2,0,Regular
15475,76,1,454.10999999999996,0,Regular
15478,39,2,1399.92,0,Regular
15480,115,1,905.5,0,Regular
15482,15,12,10879.76,3,High-Value
15483,160,4,225.26,1,Occasional
15484,0,4,3590.41,0,Regular
15485,29,3,2564.5,0,Regular
